0.00,0.00,-0.00
-0.02,0.02,0.00
-0.04,0.05,-0.00
-0.06,0.07,-0.00
-0.08,0.08,-0.00
-0.07,0.10,-0.00
-0.09,0.11,-0.09
-0.08,0.14,-0.19
-0.10,0.15,-0.29
-0.11,0.16,-0.38
-0.12,0.16,-0.49
-0.13,0.17,-0.60
-0.12,0.18,-0.70
-0.10,0.18,-0.80
-0.12,0.18,-0.90
-0.13,0.19,-1.02
-0.12,0.19,-1.12
-0.13,0.22,-1.24
-0.14,0.22,-1.36
-0.12,0.22,-1.48
-0.13,0.23,-1.61
-0.12,0.22,-1.74
-0.13,0.25,-1.88
-0.12,0.25,-2.01
-0.11,0.24,-2.15
-0.12,0.26,-2.30
-0.11,0.26,-2.44
-0.12,0.25,-2.59
-0.10,0.23,-2.75
-0.12,0.23,-2.90
-0.11,0.23,-3.06
-0.10,0.23,-3.23
-0.11,0.25,-3.39
-0.10,0.25,-3.55
-0.11,0.22,-3.73
-0.12,0.25,-3.91
-0.11,0.24,-4.09
-0.12,0.24,-4.28
-0.13,0.24,-4.48
-0.11,0.22,-4.68
-0.12,0.22,-4.88
-0.13,0.19,-5.09
-0.12,0.22,-5.30
-0.11,0.22,-5.52
-0.09,0.20,-5.74
-0.11,0.20,-5.97
-0.10,0.20,-6.20
-0.11,0.21,-6.43
-0.10,0.21,-6.68
-0.12,0.22,-6.93
-0.13,0.24,-7.18
-0.11,0.24,-7.45
-0.10,0.21,-7.71
-0.09,0.22,-7.98
-0.11,0.22,-8.26
-0.12,0.19,-8.55
-0.13,0.20,-8.84
-0.14,0.20,-9.14
-0.12,0.21,-9.44
-0.12,0.24,-9.75
-0.13,0.23,-10.08
-0.13,0.23,-10.41
-0.14,0.25,-10.75
-0.13,0.25,-11.10
-0.11,0.25,-11.45
-0.13,0.25,-11.81
-0.14,0.25,-12.18
-0.12,0.24,-12.56
-0.14,0.22,-12.95
-0.15,0.19,-13.34
-0.15,0.17,-13.74
-0.14,0.20,-14.15
-0.12,0.21,-14.57
-0.14,0.20,-15.00
-0.14,0.21,-15.45
-0.13,0.21,-15.90
-0.14,0.21,-16.36
-0.15,0.21,-16.82
-0.16,0.23,-17.31
-0.16,0.23,-17.81
-0.15,0.23,-18.31
-0.13,0.23,-18.83
-0.12,0.20,-19.36
-0.11,0.21,-19.90
-0.12,0.19,-20.46
-0.13,0.19,-21.03
-0.12,0.19,-21.60
-0.11,0.20,-22.20
-0.12,0.23,-22.80
-0.13,0.23,-23.42
-0.11,0.25,-24.05
-0.10,0.27,-24.69
-0.09,0.24,-25.36
-0.11,0.24,-26.03
-0.12,0.24,-26.71
-0.13,0.21,-27.41
-0.11,0.21,-28.12
-0.10,0.21,-28.84
-0.11,0.21,-29.59
-0.10,0.19,-30.35
-0.09,0.19,-31.12
-0.10,0.20,-31.91
-0.12,0.20,-32.72
-0.13,0.20,-33.54
-0.11,0.16,-34.38
-0.10,0.19,-35.23
-0.14,0.19,-36.10
-0.14,0.22,-36.98
-0.15,0.22,-37.88
-0.14,0.22,-38.80
-0.15,0.23,-39.72
-0.15,0.20,-40.67
-0.14,0.21,-41.63
-0.12,0.21,-42.60
-0.14,0.21,-43.61
-0.14,0.21,-44.62
-0.17,0.21,-45.65
-0.15,0.21,-46.70
-0.16,0.21,-47.75
-0.17,0.21,-48.83
-0.15,0.22,-49.93
-0.14,0.20,-51.05
-0.15,0.20,-52.17
-0.14,0.20,-53.31
-0.12,0.21,-54.47
-0.11,0.23,-55.64
-0.12,0.20,-56.82
-0.13,0.23,-58.01
-0.11,0.23,-59.23
-0.10,0.20,-60.45
-0.09,0.21,-61.69
-0.11,0.21,-62.94
-0.12,0.21,-64.20
-0.13,0.21,-65.48
-0.12,0.24,-66.76
-0.11,0.24,-68.06
-0.10,0.24,-69.37
-0.09,0.24,-70.68
-0.13,0.24,-72.01
-0.11,0.24,-73.34
-0.12,0.21,-74.68
-0.13,0.24,-76.03
-0.12,0.24,-77.38
-0.11,0.24,-78.74
