0.00,0.00,0.00
-0.00,0.00,-0.00
-0.00,0.03,-0.00
-0.01,0.05,0.00
-0.01,0.07,0.00
-0.03,0.06,0.00
-0.06,0.05,-0.03
-0.07,0.05,-0.06
-0.06,0.04,-0.08
-0.08,0.05,-0.12
-0.10,0.05,-0.15
-0.11,0.07,-0.18
-0.13,0.08,-0.21
-0.11,0.08,-0.24
-0.13,0.07,-0.27
-0.11,0.07,-0.30
-0.10,0.08,-0.33
-0.09,0.07,-0.37
-0.11,0.11,-0.41
-0.12,0.09,-0.45
-0.13,0.09,-0.49
-0.13,0.08,-0.54
-0.14,0.09,-0.58
-0.12,0.08,-0.62
-0.13,0.10,-0.67
-0.14,0.09,-0.71
-0.15,0.11,-0.75
-0.14,0.12,-0.80
-0.13,0.11,-0.85
-0.14,0.10,-0.90
-0.14,0.09,-0.94
-0.13,0.11,-0.99
-0.15,0.09,-1.03
-0.13,0.08,-1.08
-0.12,0.05,-1.14
-0.11,0.07,-1.19
-0.10,0.06,-1.24
-0.11,0.05,-1.29
-0.12,0.05,-1.34
-0.13,0.04,-1.40
-0.14,0.06,-1.45
-0.15,0.05,-1.51
-0.14,0.05,-1.57
-0.13,0.06,-1.64
-0.13,0.08,-1.70
-0.14,0.10,-1.77
-0.13,0.11,-1.84
-0.14,0.12,-1.92
-0.13,0.13,-1.99
-0.12,0.12,-2.07
-0.12,0.13,-2.14
-0.13,0.12,-2.22
-0.14,0.13,-2.30
-0.12,0.12,-2.38
-0.13,0.11,-2.46
-0.10,0.12,-2.54
-0.11,0.11,-2.63
-0.10,0.10,-2.72
-0.12,0.09,-2.81
-0.10,0.10,-2.90
-0.09,0.11,-2.99
-0.11,0.10,-3.10
-0.10,0.09,-3.21
-0.11,0.10,-3.31
-0.10,0.09,-3.42
-0.11,0.08,-3.53
-0.10,0.07,-3.64
-0.09,0.11,-3.75
-0.08,0.10,-3.86
-0.10,0.09,-3.98
-0.09,0.10,-4.10
-0.08,0.09,-4.22
-0.10,0.06,-4.35
-0.12,0.06,-4.48
-0.13,0.05,-4.61
-0.12,0.05,-4.75
-0.10,0.05,-4.88
-0.07,0.04,-5.03
-0.08,0.04,-5.17
-0.09,0.04,-5.32
-0.11,0.05,-5.48
-0.12,0.06,-5.64
-0.13,0.04,-5.81
-0.14,0.03,-5.97
-0.15,0.03,-6.14
-0.14,0.05,-6.32
-0.15,0.05,-6.50
-0.16,0.05,-6.68
-0.17,0.04,-6.87
-0.20,0.06,-7.05
-0.20,0.05,-7.25
-0.18,0.06,-7.45
-0.19,0.08,-7.65
-0.17,0.09,-7.86
-0.15,0.11,-8.08
-0.14,0.10,-8.30
-0.15,0.08,-8.52
-0.16,0.10,-8.75
-0.11,0.08,-8.99
-0.12,0.06,-9.23
-0.13,0.05,-9.49
-0.12,0.07,-9.74
-0.11,0.06,-9.99
-0.10,0.06,-10.26
-0.11,0.06,-10.53
-0.12,0.10,-10.80
-0.11,0.09,-11.09
-0.10,0.08,-11.38
-0.11,0.07,-11.68
-0.10,0.09,-11.98
-0.12,0.08,-12.29
-0.11,0.09,-12.61
-0.12,0.08,-12.94
-0.11,0.10,-13.27
-0.10,0.11,-13.61
-0.11,0.10,-13.96
-0.12,0.09,-14.32
-0.11,0.08,-14.69
-0.09,0.08,-15.07
-0.09,0.07,-15.45
-0.08,0.06,-15.85
-0.07,0.05,-16.25
-0.08,0.05,-16.67
-0.07,0.04,-17.09
-0.07,0.04,-17.52
-0.06,0.03,-17.96
-0.05,0.05,-18.42
-0.07,0.07,-18.88
-0.06,0.06,-19.35
-0.10,0.05,-19.83
-0.09,0.02,-20.33
-0.10,0.05,-20.84
-0.11,0.04,-21.35
-0.10,0.06,-21.88
-0.07,0.08,-22.42
-0.06,0.07,-22.97
-0.05,0.07,-23.53
-0.05,0.04,-24.11
-0.07,0.04,-24.70
-0.06,0.03,-25.30
-0.06,0.05,-25.91
-0.05,0.10,-26.54
-0.07,0.09,-27.17
-0.08,0.08,-27.82
-0.07,0.10,-28.49
-0.06,0.11,-29.17
-0.05,0.10,-29.87
-0.05,0.11,-30.57
-0.07,0.10,-31.30
-0.08,0.09,-32.04
-0.07,0.08,-32.79
-0.06,0.07,-33.56
-0.06,0.07,-34.34
-0.05,0.06,-35.14
-0.07,0.08,-35.95
-0.09,0.10,-36.79
-0.08,0.11,-37.63
-0.10,0.10,-38.49
-0.09,0.09,-39.37
-0.08,0.06,-40.26
-0.09,0.06,-41.17
-0.11,0.05,-42.09
-0.11,0.05,-43.04
-0.10,0.04,-44.00
-0.07,0.04,-44.97
-0.08,0.05,-45.97
-0.10,0.05,-46.97
-0.11,0.04,-48.00
-0.10,0.05,-49.04
-0.09,0.04,-50.10
-0.10,0.04,-51.17
-0.11,0.06,-52.26
-0.15,0.05,-53.37
-0.16,0.05,-54.49
-0.12,0.04,-55.62
-0.11,0.06,-56.77
-0.12,0.07,-57.93
-0.13,0.09,-59.11
-0.10,0.11,-60.31
-0.11,0.12,-61.51
-0.12,0.10,-62.74
-0.09,0.12,-63.97
-0.06,0.14,-65.22
-0.05,0.14,-66.48
-0.04,0.15,-67.75
-0.04,0.14,-69.03
-0.04,0.12,-70.32
-0.03,0.14,-71.63
-0.03,0.14,-72.95
-0.05,0.13,-74.27
-0.07,0.12,-75.60
-0.11,0.13,-76.94
-0.14,0.12,-78.29
-0.13,0.11,-79.65
-0.12,0.10,-81.01
-0.10,0.12,-82.37
-0.12,0.08,-83.74
-0.13,0.05,-85.11
-0.14,0.05,-86.48
-0.15,0.04,-87.86
-0.16,0.06,-89.23
-0.17,0.07,-90.61
-0.15,0.07,-91.99
-0.14,0.07,-93.37
-0.12,0.06,-94.74
-0.13,0.05,-96.11
-0.12,0.05,-97.48
-0.13,0.05,-98.84
-0.12,0.04,-100.19
-0.10,0.04,-101.54
-0.09,0.03,-102.89
-0.08,0.03,-104.23
-0.10,0.03,-105.55
-0.11,0.05,-106.87
-0.12,0.07,-108.18
-0.11,0.06,-109.48
-0.10,0.06,-110.76
-0.11,0.05,-112.04
-0.10,0.05,-113.30
-0.11,0.07,-114.55
-0.13,0.06,-115.79
-0.11,0.06,-117.01
-0.12,0.05,-118.23
-0.11,0.05,-119.43
-0.12,0.03,-120.62
-0.13,0.02,-121.78
-0.14,0.04,-122.94
-0.15,0.06,-124.08
-0.13,0.06,-125.21
-0.14,0.05,-126.32
-0.13,0.04,-127.42
-0.11,0.06,-128.50
-0.12,0.08,-129.56
-0.11,0.10,-130.61
-0.12,0.09,-131.64
-0.14,0.08,-132.65
-0.12,0.09,-133.65
-0.11,0.11,-134.63
-0.13,0.12,-135.59
-0.11,0.10,-136.54
-0.13,0.12,-137.47
-0.11,0.13,-138.38
-0.10,0.14,-139.27
-0.09,0.12,-140.15
-0.09,0.11,-141.02
-0.10,0.10,-141.86
-0.09,0.11,-142.70
-0.10,0.13,-143.51
-0.09,0.13,-144.31
-0.11,0.12,-145.09
-0.12,0.10,-145.87
-0.11,0.10,-146.62
-0.09,0.09,-147.35
-0.08,0.08,-148.07
-0.10,0.07,-148.77
-0.11,0.07,-149.46
-0.10,0.06,-150.13
-0.09,0.08,-150.79
-0.08,0.07,-151.45
-0.07,0.09,-152.09
-0.06,0.06,-152.71
-0.04,0.08,-153.32
-0.03,0.07,-153.92
-0.05,0.06,-154.50
-0.07,0.08,-155.08
-0.07,0.07,-155.64
-0.08,0.07,-156.19
-0.10,0.06,-156.72
-0.09,0.08,-157.24
-0.10,0.05,-157.76
-0.09,0.08,-158.25
-0.08,0.10,-158.74
-0.10,0.11,-159.22
-0.09,0.10,-159.69
-0.08,0.11,-160.14
-0.07,0.13,-160.59
-0.09,0.11,-161.01
-0.08,0.10,-161.43
-0.07,0.11,-161.85
-0.07,0.12,-162.25
-0.06,0.13,-162.65
-0.05,0.12,-163.03
-0.07,0.13,-163.40
-0.08,0.14,-163.77
-0.07,0.15,-164.13
-0.09,0.16,-164.49
-0.08,0.15,-164.83
-0.08,0.14,-165.17
-0.07,0.12,-165.50
-0.08,0.13,-165.82
-0.12,0.10,-166.14
-0.11,0.11,-166.46
-0.12,0.10,-166.76
-0.11,0.11,-167.05
-0.12,0.12,-167.34
-0.13,0.10,-167.61
-0.14,0.11,-167.88
-0.15,0.12,-168.15
-0.16,0.13,-168.41
-0.17,0.12,-168.67
-0.18,0.11,-168.92
-0.17,0.12,-169.16
-0.17,0.13,-169.40
-0.16,0.12,-169.62
-0.17,0.10,-169.85
-0.16,0.10,-170.07
-0.14,0.09,-170.29
-0.15,0.10,-170.49
-0.16,0.09,-170.70
-0.16,0.10,-170.89
-0.17,0.11,-171.09
-0.18,0.10,-171.29
-0.16,0.11,-171.48
-0.17,0.12,-171.66
-0.17,0.11,-171.84
-0.16,0.12,-172.01
-0.16,0.13,-172.19
-0.17,0.14,-172.35
-0.17,0.13,-172.51
-0.18,0.12,-172.67
-0.18,0.13,-172.82
-0.16,0.13,-172.97
-0.15,0.12,-173.12
-0.13,0.11,-173.26
-0.14,0.12,-173.39
-0.12,0.09,-173.53
-0.16,0.11,-173.66
-0.14,0.12,-173.78
-0.15,0.11,-173.91
-0.16,0.10,-174.03
-0.16,0.11,-174.15
-0.14,0.10,-174.26
-0.13,0.09,-174.38
-0.14,0.08,-174.49
-0.16,0.07,-174.60
-0.14,0.07,-174.71
-0.12,0.08,-174.82
-0.13,0.05,-174.92
-0.14,0.04,-175.01
-0.12,0.06,-175.11
-0.14,0.07,-175.21
-0.12,0.07,-175.30
-0.11,0.06,-175.39
-0.10,0.03,-175.48
-0.09,0.03,-175.57
-0.10,0.02,-175.65
-0.09,0.02,-175.74
-0.08,0.01,-175.81
-0.10,0.04,-175.89
-0.09,0.04,-175.96
-0.10,0.03,-176.02
-0.11,0.05,-176.09
-0.12,0.07,-176.15
-0.11,0.06,-176.21
-0.12,0.08,-176.28
-0.11,0.10,-176.35
-0.12,0.09,-176.41
-0.11,0.08,-176.47
-0.12,0.10,-176.54
-0.09,0.09,-176.59
-0.08,0.10,-176.65
-0.07,0.11,-176.70
-0.06,0.12,-176.75
-0.05,0.13,-176.80
-0.07,0.12,-176.86
-0.09,0.13,-176.91
-0.08,0.12,-176.95
-0.07,0.08,-177.01
-0.06,0.10,-177.06
-0.08,0.09,-177.10
-0.09,0.08,-177.14
-0.08,0.07,-177.18
-0.09,0.09,-177.22
-0.11,0.08,-177.26
-0.10,0.10,-177.30
-0.09,0.09,-177.34
-0.06,0.10,-177.38
-0.07,0.09,-177.41
-0.09,0.09,-177.45
-0.11,0.10,-177.49
-0.10,0.12,-177.53
-0.08,0.13,-177.57
-0.08,0.14,-177.60
-0.09,0.15,-177.64
-0.10,0.13,-177.66
-0.12,0.13,-177.69
-0.08,0.11,-177.71
-0.10,0.10,-177.73
-0.11,0.09,-177.76
-0.10,0.08,-177.79
-0.12,0.08,-177.81
-0.13,0.09,-177.83
-0.15,0.10,-177.86
-0.15,0.10,-177.88
-0.16,0.11,-177.90
-0.17,0.09,-177.92
-0.16,0.08,-177.95
-0.16,0.10,-177.98
-0.15,0.08,-178.01
-0.13,0.10,-178.03
-0.12,0.09,-178.06
-0.13,0.10,-178.09
-0.12,0.11,-178.11
-0.11,0.10,-178.13
-0.12,0.09,-178.15
-0.13,0.08,-178.17
-0.12,0.07,-178.19
-0.13,0.09,-178.21
-0.14,0.07,-178.23
-0.12,0.09,-178.24
