-0.00,-0.00,0.00
0.02,0.02,0.01
0.04,0.04,0.01
0.08,0.04,0.01
0.10,0.03,0.00
0.10,0.05,0.01
0.12,0.06,-1.09
0.13,0.06,-2.19
0.14,0.05,-3.33
0.15,0.06,-4.47
0.13,0.07,-5.62
0.14,0.06,-6.80
0.18,0.06,-7.99
0.18,0.10,-9.19
0.18,0.11,-10.40
0.17,0.10,-11.63
0.15,0.09,-12.87
0.15,0.10,-14.13
0.16,0.11,-15.46
0.17,0.10,-16.73
0.18,0.09,-18.02
0.19,0.08,-19.32
0.17,0.09,-20.62
0.16,0.08,-21.94
0.16,0.07,-23.26
0.16,0.06,-24.60
0.17,0.07,-25.94
0.17,0.09,-27.28
0.18,0.05,-28.64
0.21,0.05,-29.99
0.21,0.06,-31.36
0.18,0.08,-32.73
0.19,0.07,-34.09
0.19,0.08,-35.47
0.18,0.10,-36.84
0.18,0.09,-38.21
0.19,0.10,-39.58
0.19,0.09,-40.95
0.19,0.08,-42.32
0.19,0.09,-43.68
0.22,0.08,-45.05
0.22,0.09,-46.41
0.20,0.08,-47.76
0.20,0.10,-49.11
0.19,0.08,-50.45
0.19,0.10,-51.78
0.19,0.11,-53.11
0.17,0.13,-54.43
0.17,0.11,-55.73
0.18,0.07,-57.03
0.19,0.06,-58.33
0.19,0.08,-59.60
0.19,0.09,-60.86
0.18,0.07,-62.12
0.18,0.07,-63.36
0.19,0.06,-64.59
0.17,0.07,-65.81
0.18,0.06,-67.01
0.18,0.07,-68.19
0.19,0.06,-69.36
0.19,0.06,-70.53
0.19,0.07,-71.68
0.19,0.06,-72.81
0.20,0.06,-73.92
0.20,0.07,-75.02
0.21,0.06,-76.10
0.19,0.08,-77.17
0.19,0.09,-78.22
0.19,0.10,-79.25
0.20,0.09,-80.26
0.20,0.10,-81.27
0.20,0.09,-82.25
0.21,0.08,-83.22
0.18,0.07,-84.17
0.19,0.06,-85.10
0.19,0.07,-86.02
0.19,0.09,-86.92
0.21,0.08,-87.79
0.21,0.07,-88.65
0.22,0.06,-89.51
0.22,0.07,-90.34
0.19,0.09,-91.16
0.20,0.08,-91.96
0.17,0.07,-92.74
0.17,0.09,-93.51
0.18,0.08,-94.27
0.16,0.09,-95.00
0.17,0.10,-95.73
0.15,0.09,-96.44
0.13,0.10,-97.14
0.14,0.11,-97.82
0.15,0.12,-98.49
0.16,0.10,-99.14
0.17,0.12,-99.78
0.17,0.10,-100.41
0.18,0.14,-101.02
