-0.02,0.07,-127.28
-0.02,0.07,-127.28
-0.04,0.08,-127.28
-0.03,0.08,-127.29
-0.03,0.07,-127.30
-0.03,0.04,-127.30
-0.02,0.04,-127.30
-0.02,0.06,-127.31
-0.02,0.05,-127.31
-0.02,0.05,-127.31
-0.01,0.04,-127.30
-0.01,0.04,-127.30
-0.01,0.01,-127.30
-0.03,0.01,-127.30
-0.03,0.01,-127.30
-0.03,0.01,-127.30
-0.02,0.01,-127.30
-0.02,-0.02,-127.31
-0.02,-0.01,-127.30
-0.01,-0.04,-127.31
-0.01,-0.03,-127.30
-0.01,-0.03,-127.30
-0.04,0.00,-127.30
-0.01,0.02,-127.30
-0.03,0.02,-127.30
-0.02,0.04,-127.30
-0.04,0.01,-127.30
-0.04,0.01,-127.30
-0.03,-0.01,-127.30
-0.02,0.01,-127.30
-0.02,0.03,-127.30
-0.02,0.03,-127.29
-0.02,0.02,-127.29
-0.01,0.02,-127.29
-0.01,-0.01,-127.29
-0.00,-0.01,-127.28
-0.03,0.02,-127.28
-0.03,0.02,-127.27
-0.02,0.04,-127.27
-0.02,0.05,-127.26
-0.02,0.07,-127.27
-0.03,0.07,-127.27
-0.03,0.06,-127.27
-0.03,0.08,-127.28
-0.02,0.07,-127.27
-0.02,0.07,-127.28
-0.02,0.06,-127.27
0.00,0.03,-127.27
0.01,0.03,-127.27
0.01,0.03,-127.27
0.01,-0.00,-127.26
-0.02,-0.00,-127.26
-0.02,-0.00,-127.25
-0.02,-0.02,-127.25
-0.03,-0.02,-127.25
-0.03,-0.02,-127.24
-0.05,-0.04,-127.23
-0.05,-0.01,-127.23
-0.05,-0.01,-127.22
-0.04,-0.02,-127.22
-0.03,-0.02,-127.22
-0.03,0.03,-127.22
-0.02,0.05,-127.22
-0.02,0.02,-127.21
-0.02,0.02,-127.21
-0.02,0.01,-127.21
-0.02,0.01,-127.21
-0.04,0.01,-127.22
-0.03,0.03,-127.21
-0.03,0.04,-127.21
-0.03,0.01,-127.22
-0.03,0.01,-127.22
-0.02,0.01,-127.22
-0.04,0.03,-127.22
-0.04,0.03,-127.22
-0.04,0.03,-127.23
-0.03,0.03,-127.23
-0.03,0.03,-127.23
-0.02,0.03,-127.24
-0.04,0.03,-127.24
-0.04,0.05,-127.24
-0.03,0.04,-127.24
-0.06,0.04,-127.25
-0.05,0.03,-127.25
-0.04,0.06,-127.25
-0.04,0.03,-127.25
-0.03,0.05,-127.25
-0.03,0.05,-127.25
-0.05,0.02,-127.24
-0.05,0.02,-127.24
-0.05,0.04,-127.24
-0.04,0.04,-127.25
-0.04,0.07,-127.25
-0.04,0.09,-127.24
-0.06,0.08,-127.25
-0.05,0.09,-127.25
-0.05,0.08,-127.26
-0.04,0.05,-127.27
-0.04,0.02,-127.27
-0.03,0.04,-127.28
-0.02,0.06,-127.29
-0.02,0.08,-127.29
-0.02,0.09,-127.30
-0.02,0.09,-127.31
-0.02,0.07,-127.31
-0.02,0.07,-127.32
-0.04,0.09,-127.32
-0.04,0.06,-127.32
-0.01,0.05,-127.31
-0.01,0.05,-127.31
-0.01,0.05,-127.31
-0.01,0.04,-127.31
-0.01,0.04,-127.31
-0.01,0.08,-127.32
-0.01,0.09,-127.32
0.02,0.06,-127.33
0.01,0.08,-127.33
0.01,0.07,-127.33
0.01,0.06,-127.33
0.01,0.06,-127.33
-0.02,0.08,-127.33
-0.02,0.07,-127.33
-0.04,0.06,-127.33
-0.04,0.05,-127.33
-0.01,0.07,-127.33
-0.01,0.09,-127.32
-0.01,0.08,-127.32
-0.01,0.09,-127.32
-0.01,0.08,-127.32
-0.03,0.07,-127.32
-0.03,0.09,-127.32
-0.03,0.08,-127.32
-0.03,0.07,-127.32
-0.02,0.04,-127.33
-0.02,0.06,-127.33
-0.04,0.08,-127.33
-0.06,0.09,-127.33
-0.06,0.06,-127.33
-0.05,0.08,-127.33
-0.04,0.07,-127.33
-0.06,0.08,-127.32
-0.06,0.07,-127.32
-0.05,0.07,-127.31
-0.05,0.06,-127.31
-0.05,0.06,-127.31
-0.04,0.07,-127.31
-0.04,0.09,-127.31
-0.04,0.08,-127.31
-0.04,0.09,-127.30
-0.06,0.06,-127.30
-0.05,0.06,-127.30
-0.03,0.08,-127.30
-0.05,0.07,-127.30
-0.04,0.04,-127.30
-0.04,0.04,-127.30
-0.06,0.06,-127.30
-0.05,0.08,-127.31
-0.05,0.07,-127.31
-0.04,0.04,-127.31
-0.06,0.06,-127.31
-0.05,0.05,-127.32
-0.07,0.05,-127.32
-0.08,0.05,-127.32
-0.07,0.04,-127.33
-0.07,0.04,-127.34
-0.08,0.06,-127.34
-0.08,0.03,-127.34
-0.07,0.03,-127.34
-0.06,0.05,-127.34
-0.06,0.07,-127.34
-0.07,0.11,-127.34
-0.07,0.12,-127.34
-0.06,0.13,-127.33
-0.06,0.14,-127.33
-0.05,0.13,-127.33
-0.05,0.09,-127.33
-0.05,0.09,-127.33
-0.05,0.08,-127.32
-0.04,0.07,-127.33
-0.04,0.06,-127.33
-0.04,0.06,-127.33
-0.03,0.05,-127.33
-0.04,0.05,-127.33
-0.03,0.04,-127.33
-0.03,0.04,-127.33
-0.05,0.03,-127.33
-0.04,0.05,-127.33
-0.04,0.07,-127.32
-0.04,0.07,-127.32
-0.03,0.06,-127.32
-0.03,0.05,-127.33
-0.03,0.05,-127.34
-0.05,0.05,-127.34
-0.05,0.09,-127.34
-0.04,0.08,-127.34
-0.04,0.07,-127.35
-0.03,0.06,-127.35
-0.03,0.05,-127.35
-0.03,0.05,-127.35
-0.03,0.03,-127.36
-0.02,0.02,-127.36
-0.04,0.04,-127.37
-0.06,0.06,-127.36
-0.08,0.03,-127.36
-0.07,0.05,-127.37
-0.09,0.05,-127.37
-0.10,0.04,-127.37
-0.09,0.04,-127.36
-0.09,0.06,-127.36
-0.07,0.05,-127.36
-0.09,-0.00,-127.36
-0.10,0.02,-127.36
-0.09,0.04,-127.35
-0.10,0.04,-127.35
-0.08,0.06,-127.35
-0.07,0.06,-127.35
-0.07,0.05,-127.35
-0.06,0.05,-127.35
-0.05,0.05,-127.35
-0.02,0.04,-127.35
-0.02,0.06,-127.35
-0.02,0.10,-127.35
-0.01,0.09,-127.35
-0.01,0.10,-127.35
-0.03,0.11,-127.35
-0.03,0.10,-127.34
-0.02,0.09,-127.35
-0.02,0.05,-127.34
-0.04,0.04,-127.34
-0.02,0.07,-127.34
-0.02,0.09,-127.34
-0.02,0.08,-127.34
-0.02,0.05,-127.34
-0.01,0.07,-127.33
-0.01,0.06,-127.33
-0.01,0.03,-127.33
-0.01,0.03,-127.33
-0.01,0.00,-127.33
-0.01,0.05,-127.33
-0.01,0.05,-127.33
-0.01,0.04,-127.32
0.01,0.06,-127.32
0.03,0.03,-127.32
0.00,0.03,-127.32
0.00,0.02,-127.33
0.00,0.04,-127.32
0.00,0.08,-127.32
0.00,0.07,-127.31
0.00,0.06,-127.31
0.00,0.05,-127.31
0.00,0.07,-127.32
0.00,0.11,-127.32
-0.01,0.10,-127.32
-0.01,0.09,-127.32
-0.01,0.08,-127.33
-0.03,0.08,-127.33
-0.03,0.07,-127.33
-0.05,0.06,-127.33
-0.04,0.08,-127.33
-0.04,0.10,-127.33
-0.04,0.08,-127.33
-0.03,0.10,-127.33
-0.03,0.09,-127.33
-0.02,0.10,-127.32
-0.02,0.12,-127.32
-0.02,0.10,-127.33
-0.01,0.11,-127.33
-0.01,0.13,-127.32
-0.01,0.11,-127.33
-0.01,0.10,-127.33
-0.01,0.09,-127.33
-0.03,0.08,-127.33
-0.05,0.05,-127.32
-0.02,0.06,-127.32
-0.03,0.08,-127.32
-0.02,0.07,-127.32
-0.02,0.08,-127.32
-0.04,0.07,-127.32
-0.04,0.06,-127.31
-0.03,0.06,-127.32
-0.03,0.06,-127.32
-0.03,0.05,-127.32
-0.02,0.05,-127.32
-0.02,0.07,-127.32
-0.04,0.08,-127.31
-0.03,0.05,-127.32
-0.03,0.05,-127.31
-0.03,0.09,-127.31
-0.03,0.08,-127.31
-0.02,0.07,-127.32
-0.04,0.06,-127.32
-0.01,0.06,-127.31
-0.04,0.07,-127.31
-0.01,0.06,-127.31
-0.01,0.06,-127.31
-0.03,0.05,-127.32
-0.05,0.02,-127.32
-0.04,0.02,-127.32
-0.04,0.04,-127.32
-0.04,0.06,-127.31
-0.03,0.06,-127.31
-0.03,0.08,-127.31
-0.03,0.07,-127.30
-0.05,0.09,-127.30
-0.06,0.08,-127.30
-0.05,0.10,-127.30
-0.04,0.09,-127.31
-0.01,0.08,-127.31
-0.01,0.07,-127.31
-0.01,0.04,-127.31
-0.01,0.07,-127.32
-0.01,0.06,-127.32
-0.01,0.03,-127.31
-0.01,0.05,-127.31
-0.00,0.04,-127.32
0.02,0.06,-127.32
0.02,0.05,-127.32
0.02,0.06,-127.32
0.01,0.06,-127.31
0.01,0.05,-127.32
0.02,0.05,-127.32
0.02,0.04,-127.32
0.02,0.03,-127.32
0.02,0.03,-127.32
-0.01,0.03,-127.31
-0.04,0.03,-127.31
-0.01,0.06,-127.31
-0.01,0.05,-127.31
0.01,0.05,-127.31
0.01,0.04,-127.31
0.01,0.04,-127.31
0.01,0.03,-127.30
0.01,0.03,-127.30
0.01,0.03,-127.30
-0.02,0.03,-127.30
-0.03,0.03,-127.30
-0.03,0.05,-127.30
-0.03,0.06,-127.29
-0.02,0.06,-127.29
-0.02,0.05,-127.29
-0.02,0.05,-127.28
-0.01,0.04,-127.28
-0.01,0.06,-127.28
-0.01,0.08,-127.28
-0.01,0.07,-127.28
-0.01,0.06,-127.28
0.00,0.08,-127.28
-0.00,0.07,-127.27
-0.00,0.07,-127.27
-0.00,0.06,-127.27
-0.00,0.03,-127.27
-0.00,0.06,-127.27
0.00,0.07,-127.27
0.00,0.09,-127.27
0.01,0.08,-127.27
0.01,0.09,-127.27
0.01,0.09,-127.27
0.01,0.10,-127.26
0.01,0.09,-127.26
-0.02,0.08,-127.27
-0.02,0.05,-127.27
-0.04,0.05,-127.28
-0.03,0.07,-127.28
-0.03,0.06,-127.27
-0.04,0.08,-127.27
-0.03,0.07,-127.27
-0.03,0.06,-127.27
-0.02,0.06,-127.28
-0.04,0.07,-127.28
-0.04,0.07,-127.28
-0.03,0.06,-127.29
-0.03,0.08,-127.29
-0.02,0.10,-127.29
-0.02,0.06,-127.30
-0.02,0.06,-127.31
-0.01,0.03,-127.31
0.01,0.03,-127.31
0.01,0.03,-127.30
0.01,0.02,-127.30
0.01,0.04,-127.31
0.01,0.04,-127.30
0.01,0.04,-127.30
0.01,0.05,-127.30
-0.02,0.05,-127.30
-0.01,0.07,-127.30
-0.01,0.08,-127.30
-0.01,0.07,-127.30
-0.01,0.06,-127.30
-0.03,0.06,-127.30
-0.03,0.05,-127.30
-0.02,0.04,-127.31
-0.02,0.03,-127.31
-0.02,0.03,-127.32
-0.03,0.03,-127.32
-0.05,0.04,-127.32
-0.04,0.04,-127.32
-0.04,0.03,-127.32
-0.04,0.03,-127.32
-0.03,0.05,-127.32
-0.05,0.07,-127.32
-0.05,0.07,-127.32
-0.04,0.06,-127.32
-0.04,0.06,-127.32
-0.03,0.08,-127.32
-0.03,0.07,-127.33
-0.03,0.09,-127.33
-0.02,0.05,-127.33
-0.02,0.07,-127.33
-0.02,0.06,-127.33
-0.04,0.06,-127.33
-0.03,0.08,-127.33
-0.05,0.07,-127.33
-0.04,0.07,-127.33
-0.04,0.08,-127.33
-0.03,0.08,-127.33
-0.03,0.07,-127.33
-0.03,0.06,-127.33
-0.02,0.08,-127.33
-0.02,0.07,-127.33
-0.01,0.07,-127.33
-0.01,0.04,-127.33
-0.01,0.03,-127.33
-0.01,0.03,-127.34
-0.01,0.02,-127.34
-0.01,0.02,-127.34
-0.01,0.04,-127.34
-0.01,0.04,-127.35
-0.01,0.04,-127.36
-0.01,0.03,-127.36
-0.01,0.03,-127.36
-0.01,0.03,-127.36
-0.00,0.02,-127.36
-0.00,0.05,-127.36
0.00,0.07,-127.37
0.00,0.06,-127.37
0.00,0.05,-127.37
0.01,0.05,-127.37
0.01,0.07,-127.37
0.01,0.06,-127.37
0.01,0.03,-127.37
0.01,0.01,-127.38
0.01,0.01,-127.38
0.01,0.03,-127.38
0.02,0.03,-127.38
0.01,0.03,-127.39
0.01,0.03,-127.39
0.03,0.02,-127.39
0.03,0.02,-127.40
0.02,0.02,-127.39
-0.00,0.02,-127.39
-0.01,0.01,-127.38
-0.01,0.03,-127.38
-0.01,0.03,-127.38
-0.01,0.03,-127.38
-0.01,0.05,-127.38
-0.01,0.05,-127.38
-0.03,0.04,-127.37
-0.03,0.04,-127.36
-0.03,0.04,-127.36
-0.03,0.06,-127.38
-0.04,0.08,-127.36
-0.02,0.07,-127.36
-0.01,0.04,-127.36
0.02,0.01,-127.36
0.01,0.04,-127.36
0.01,0.06,-127.37
0.01,0.05,-127.36
0.01,0.07,-127.36
0.01,0.06,-127.35
0.01,0.06,-127.35
-0.01,0.06,-127.35
0.02,0.05,-127.36
0.02,0.07,-127.35
-0.01,0.09,-127.34
-0.01,0.10,-127.34
-0.01,0.12,-127.34
-0.03,0.08,-127.33
-0.03,0.05,-127.33
-0.02,0.05,-127.34
-0.02,0.06,-127.34
-0.04,0.08,-127.33
-0.04,0.09,-127.33
-0.03,0.08,-127.34
-0.03,0.10,-127.34
-0.03,0.11,-127.33
-0.03,0.08,-127.34
-0.02,0.07,-127.34
-0.02,0.06,-127.34
-0.02,0.05,-127.34
-0.00,0.05,-127.35
0.00,0.04,-127.35
-0.02,0.04,-127.35
-0.02,0.06,-127.34
-0.02,0.07,-127.34
-0.01,0.07,-127.34
-0.01,0.06,-127.33
-0.03,0.05,-127.34
-0.05,0.07,-127.34
-0.04,0.07,-127.34
-0.04,0.06,-127.34
-0.03,0.05,-127.35
-0.03,0.04,-127.35
-0.02,0.04,-127.35
-0.02,0.06,-127.35
-0.01,0.05,-127.35
-0.01,0.07,-127.35
0.01,0.06,-127.34
0.04,0.03,-127.34
